Timestamp,Page_Name,Network_Type,Page_Load_Time_ms,LCP_ms,API_Latency_ms,Total_Page_Size_KB
2026-02-18 05:16:34,Products,3G,8686.4,804,166.2,743.82
2026-02-18 05:16:44,Homepage,3G,8771.4,848,195.7,752.87
2026-02-18 05:16:53,Homepage,3G,8778.7,832,198.7,752.87
2026-02-18 05:17:02,Homepage,3G,8757.7,824,180.2,752.87
2026-02-18 05:17:12,About,3G,8602.1,840,0,735.05
2026-02-18 05:17:14,About,4G,1952.3,540,0,735.06
2026-02-18 05:17:17,About,4G,1906.4,496,0,735.05
2026-02-18 05:17:19,Homepage,4G,1922.2,464,37.4,752.85
2026-02-18 05:17:20,Homepage,WiFi,461.8,340,7.7,752.88
2026-02-18 05:17:30,Homepage,3G,8729.7,828,186,752.86
2026-02-18 05:17:32,Products,4G,1957.2,500,50.7,743.83
2026-02-18 05:17:33,Products,WiFi,511,356,6.8,743.83
2026-02-18 05:17:34,About,WiFi,488.7,368,0,735.06
2026-02-18 05:17:36,Products,WiFi,478.7,340,7.7,743.82
2026-02-18 05:17:37,About,WiFi,526.2,344,0,735.06
2026-02-18 05:17:46,Products,3G,8831.3,988,172.8,743.83
2026-02-18 05:17:47,Homepage,WiFi,452,328,6.6,752.86
2026-02-18 05:17:56,About,3G,8591,824,0,735.06
2026-02-18 05:18:06,Homepage,3G,8754.2,844,198,752.88
2026-02-18 05:18:15,About,3G,8559.7,832,0,735.06
2026-02-18 05:18:24,About,3G,8667.5,944,0,735.06
2026-02-18 05:18:33,Products,3G,8694.7,824,175,743.82
2026-02-18 05:18:36,About,4G,1931.3,508,0,735.05
2026-02-18 05:18:38,About,4G,1917.9,496,0,735.05
2026-02-18 05:18:48,Products,3G,8754,888,194.5,743.82
2026-02-18 05:18:49,Homepage,WiFi,477.7,304,7.4,752.87
2026-02-18 05:18:58,Products,3G,8770.8,924,192.1,743.83
2026-02-18 05:19:07,About,3G,8564.2,828,0,735.05
2026-02-18 05:19:10,About,4G,1952.1,544,0,735.05
2026-02-18 05:19:11,About,WiFi,500.6,316,0,735.05
2026-02-18 05:19:13,About,4G,1921.3,512,0,735.05
2026-02-18 05:19:16,Homepage,4G,1941.3,476,48.5,752.87
2026-02-18 05:19:17,About,WiFi,535.8,364,0,735.05
2026-02-18 05:19:26,Products,3G,8769.4,904,192.5,743.83
2026-02-18 05:19:36,Homepage,3G,8790.1,828,186.9,752.86
2026-02-18 05:19:45,About,3G,8599.6,856,0,735.06
2026-02-18 05:19:48,Products,4G,1958.4,504,45.2,743.81
2026-02-18 05:19:57,Products,3G,8663.6,820,189.2,743.83
2026-02-18 05:20:06,Products,3G,8673.9,824,166.2,743.83
2026-02-18 05:20:09,About,4G,1920.7,500,0,735.05
2026-02-18 05:20:18,Homepage,3G,8751.7,832,190.5,752.87
2026-02-18 05:20:19,About,WiFi,535.1,372,0,735.05
2026-02-18 05:20:28,About,3G,8570,824,0,735.06
2026-02-18 05:20:29,About,WiFi,463.4,348,0,735.05
2026-02-18 05:20:32,Products,4G,1979.7,540,41.8,743.83
2026-02-18 05:20:34,About,4G,2023.1,596,0,735.06
2026-02-18 05:20:37,About,4G,1917.5,508,0,735.05
2026-02-18 05:20:39,About,4G,1916,496,0,735.05
2026-02-18 05:20:41,Products,WiFi,458.6,320,7.6,743.83
2026-02-18 05:20:50,Homepage,3G,8767.9,844,195.3,752.86
2026-02-18 05:20:51,Homepage,WiFi,469.3,328,7.5,752.86
2026-02-18 05:21:00,Products,3G,8718.4,840,181.5,743.83
2026-02-18 05:21:10,About,3G,8549.4,824,0,735.04
2026-02-18 05:21:12,Products,4G,1950.2,504,41.8,743.83
2026-02-18 05:21:13,Homepage,WiFi,482.5,336,6.7,752.87
2026-02-18 05:21:22,About,3G,8587.1,840,0,735.06
2026-02-18 05:21:32,About,3G,8636,888,0,735.05
2026-02-18 05:21:33,Products,WiFi,461.3,336,6.7,743.82
2026-02-18 05:21:34,About,WiFi,541.3,408,0,735.05
2026-02-18 05:21:43,Homepage,3G,8753.7,788,197.4,752.86
2026-02-18 05:21:44,About,WiFi,463,344,0,735.06
2026-02-18 05:21:53,Homepage,3G,8701.9,780,159.9,752.87
2026-02-18 05:21:56,Homepage,4G,1946,504,42.4,752.87
2026-02-18 05:21:57,Homepage,WiFi,434.3,312,6.7,752.87
2026-02-18 05:22:06,About,3G,8638.7,896,0,735.05
2026-02-18 05:22:16,Products,3G,8815.9,948,176.7,743.83
2026-02-18 05:22:17,About,WiFi,515.3,376,0,735.06
2026-02-18 05:22:18,Homepage,WiFi,438.6,304,6.5,752.86
2026-02-18 05:22:19,Products,WiFi,525.7,400,7.9,743.81
2026-02-18 05:22:28,Homepage,3G,8735.7,808,185.3,752.87
2026-02-18 05:22:31,Homepage,4G,1960.3,512,46,752.87
2026-02-18 05:22:40,About,3G,8622.3,872,0,735.05
2026-02-18 05:22:41,Homepage,WiFi,618,448,7.2,752.86
2026-02-18 05:22:42,Homepage,WiFi,475.2,336,8.6,752.87
2026-02-18 05:22:44,About,WiFi,543.7,384,0,735.05
2026-02-18 05:22:45,About,WiFi,472.3,344,0,735.05
2026-02-18 05:22:47,About,4G,1977.4,592,0,735.05
2026-02-18 05:22:57,Homepage,3G,8720.4,792,193.1,752.87
2026-02-18 05:23:06,Products,3G,8811.9,936,180.7,743.83
2026-02-18 05:23:08,About,4G,1937.1,512,0,735.07
2026-02-18 05:23:18,Products,3G,8708.5,824,179.1,743.82
2026-02-18 05:23:19,Products,WiFi,519,368,7.9,743.82
2026-02-18 05:23:28,Homepage,3G,8758.7,812,180.6,752.87
2026-02-18 05:23:29,Homepage,WiFi,499.4,356,6.4,752.87
2026-02-18 05:23:39,Products,3G,8747.1,892,175.7,743.83
2026-02-18 05:23:40,About,WiFi,482,356,0,735.06
2026-02-18 05:23:41,About,WiFi,532.8,364,0,735.06
2026-02-18 05:23:50,About,3G,8552.8,820,0,735.06
2026-02-18 05:23:59,Homepage,3G,8732.1,824,186,752.85
2026-02-18 05:24:09,About,3G,8593.1,840,0,735.06
2026-02-18 05:24:10,Products,WiFi,488,328,8,743.82
2026-02-18 05:24:12,Products,4G,1951.9,500,43.2,743.82
2026-02-18 05:24:22,Products,3G,8697.2,852,194.7,743.82
2026-02-18 05:24:24,Products,4G,1979.9,548,47.3,743.83
2026-02-18 05:24:25,About,WiFi,472.6,328,0,735.06
2026-02-18 05:24:28,About,4G,1963.6,552,0,735.06
2026-02-18 05:24:29,About,WiFi,518.2,356,0,735.06
2026-02-18 05:24:31,Homepage,4G,1923.3,460,47,752.87
2026-02-18 05:24:33,Homepage,WiFi,453.7,316,6.6,752.87
2026-02-18 05:24:34,Products,WiFi,572.4,372,7.4,743.82
2026-02-18 05:24:36,About,4G,2049.8,628,0,735.06
2026-02-18 05:24:39,Homepage,4G,1946.3,488,38.2,752.86
2026-02-18 05:24:48,Homepage,3G,8731.9,828,163.1,752.86
2026-02-18 05:24:49,Homepage,WiFi,469.7,328,7.2,752.87
2026-02-18 05:24:50,Homepage,WiFi,507.4,340,7.2,752.87
2026-02-18 05:25:00,Homepage,3G,8741.6,816,189.6,752.87
2026-02-18 05:25:01,Products,WiFi,505,360,7.2,743.81
2026-02-18 05:25:10,Products,3G,8722.2,816,182.4,743.83
2026-02-18 05:25:11,Products,WiFi,526.2,364,6.7,743.83
2026-02-18 05:25:13,About,WiFi,564.2,432,0,735.07
2026-02-18 05:25:22,About,3G,8577.4,824,0,735.05
2026-02-18 05:25:23,Homepage,WiFi,445.7,324,8.5,752.87
2026-02-18 05:25:32,Products,3G,8795.7,920,186.8,743.82
2026-02-18 05:25:35,Homepage,4G,1938.7,480,51.5,752.86
2026-02-18 05:25:37,Homepage,4G,1970.3,512,40.4,752.86
2026-02-18 05:25:40,About,4G,1946.1,504,0,735.06
2026-02-18 05:25:49,Products,3G,8701.1,824,190.3,743.83
2026-02-18 05:25:50,Homepage,WiFi,487,368,6.7,752.87
2026-02-18 05:25:53,About,4G,1934,528,0,735.05
2026-02-18 05:25:55,About,4G,1942.7,536,0,735.05
2026-02-18 05:26:05,Homepage,3G,8775.7,844,181.4,752.88
2026-02-18 05:26:14,About,3G,8694.2,964,0,735.05
2026-02-18 05:26:15,About,WiFi,470.1,344,0,735.06
2026-02-18 05:26:24,About,3G,8569.7,824,0,735.06
2026-02-18 05:26:34,Homepage,3G,8779.9,848,188.3,752.87
2026-02-18 05:26:36,Homepage,4G,1940.9,496,37.3,752.86
2026-02-18 05:26:37,Products,WiFi,465.7,328,7.1,743.83
2026-02-18 05:26:46,About,3G,8601.7,864,0,735.06
2026-02-18 05:26:56,About,3G,8617.5,876,0,735.06
2026-02-18 05:27:05,Products,3G,8783.4,900,195.5,743.82
2026-02-18 05:27:07,Products,4G,1945.5,512,39.6,743.82
2026-02-18 05:27:09,Homepage,WiFi,564.7,308,8,752.87
2026-02-18 05:27:10,Products,WiFi,499.2,356,9.5,743.82
2026-02-18 05:27:19,About,3G,8588.7,828,0,735.06
2026-02-18 05:27:22,Products,4G,2001.5,584,47.4,743.83
2026-02-18 05:27:24,Products,4G,1945.6,488,43.9,743.83
2026-02-18 05:27:27,Products,4G,2012.1,560,45.2,743.83
2026-02-18 05:27:29,Homepage,4G,1959.2,476,48.6,752.87
2026-02-18 05:27:39,About,3G,8591.2,828,0,735.05
2026-02-18 05:27:40,Homepage,WiFi,494,308,10.2,752.87
2026-02-18 05:27:42,About,4G,1962,572,0,735.05
2026-02-18 05:27:45,About,4G,1951.6,528,0,735.06
2026-02-18 05:27:54,Homepage,3G,8750.7,808,179.4,752.86
2026-02-18 05:27:57,Products,4G,1941.4,488,41.5,743.83
2026-02-18 05:27:58,About,WiFi,485.2,364,0,735.06
2026-02-18 05:28:00,Products,4G,1953.5,516,41.9,743.83
2026-02-18 05:28:10,Products,3G,8715.7,836,179.8,743.82
2026-02-18 05:28:19,Products,3G,8746,868,178.5,743.83
2026-02-18 05:28:20,About,WiFi,505.1,388,0,735.05
2026-02-18 05:28:21,Homepage,WiFi,441.4,320,6.7,752.85
2026-02-18 05:28:24,About,4G,1986.1,560,0,735.06
2026-02-18 05:28:26,Homepage,4G,1924,476,50.6,752.86
2026-02-18 05:28:27,About,WiFi,492.2,376,0,735.06
2026-02-18 05:28:28,About,WiFi,522.8,404,0,735.06
2026-02-18 05:28:38,Products,3G,8872.1,984,200.3,743.83
2026-02-18 05:28:40,Products,4G,1972.9,540,43.6,743.83
2026-02-18 05:28:50,About,3G,8603.5,860,0,735.05
2026-02-18 05:28:51,Homepage,WiFi,449,316,7.2,752.87
2026-02-18 05:29:00,Homepage,3G,8775.5,848,184.1,752.87
2026-02-18 05:29:09,Products,3G,8729.9,872,202.2,743.83
2026-02-18 05:29:11,Products,WiFi,476.8,344,9.7,743.82
2026-02-18 05:29:13,About,4G,1950.9,544,0,735.06
2026-02-18 05:29:22,Products,3G,8716.9,840,188,743.82
2026-02-18 05:29:25,Homepage,4G,1906.6,456,46.6,752.87
2026-02-18 05:29:26,Homepage,WiFi,477.2,328,9.2,752.87
2026-02-18 05:29:35,About,3G,8579.2,864,0,735.06
2026-02-18 05:29:36,Homepage,WiFi,445.2,296,8.2,752.86
2026-02-18 05:29:46,About,3G,8694.5,920,0,735.04
2026-02-18 05:29:48,Products,4G,2005,564,45.5,743.83
2026-02-18 05:29:51,Homepage,4G,1915.9,480,48.9,752.87
2026-02-18 05:30:00,Products,3G,8706.1,804,187.8,743.82
2026-02-18 05:30:01,About,WiFi,552.3,392,0,735.06
2026-02-18 05:30:02,About,WiFi,502.3,340,0,735.06
2026-02-18 05:30:05,About,4G,1920,500,0,735.05
2026-02-18 05:30:14,About,3G,8594.2,860,0,735.06
2026-02-18 05:30:15,Homepage,WiFi,456.7,312,7.6,752.87
2026-02-18 05:30:24,Products,3G,8765.6,896,175.7,743.83
2026-02-18 05:30:34,Products,3G,8706.7,852,168,743.82
2026-02-18 05:30:43,Homepage,3G,8718.4,836,185.1,752.86
2026-02-18 05:30:52,Products,3G,8687.1,824,189.5,743.82
2026-02-18 05:30:53,Products,WiFi,524.9,396,6.9,743.82
2026-02-18 05:30:56,Products,4G,1984.3,540,36.9,743.83
2026-02-18 05:30:59,About,4G,1958.3,548,0,735.06
2026-02-18 05:31:01,Products,4G,1940.5,508,46.1,743.83
2026-02-18 05:31:04,About,4G,1985.5,568,0,735.06
2026-02-18 05:31:05,Products,WiFi,527.1,380,7.2,743.82
2026-02-18 05:31:14,Homepage,3G,8735.7,832,194,752.86
2026-02-18 05:31:17,About,4G,1969.3,540,0,735.06
2026-02-18 05:31:19,Products,4G,1951.7,504,46.7,743.82
2026-02-18 05:31:21,Products,WiFi,503.4,376,6.1,743.82
2026-02-18 05:31:23,Homepage,4G,1952.5,500,46,752.87
2026-02-18 05:31:32,About,3G,8600.5,892,0,735.06
2026-02-18 05:31:42,Homepage,3G,8724,780,181,752.86
2026-02-18 05:31:43,About,WiFi,518.3,400,0,735.05
2026-02-18 05:31:44,About,WiFi,568.7,452,0,735.04
2026-02-18 05:31:45,About,WiFi,460.3,332,0,735.06
2026-02-18 05:31:54,Products,3G,8723.6,868,169.7,743.83
2026-02-18 05:31:55,Products,WiFi,480.6,360,6.6,743.81
2026-02-18 05:31:56,About,WiFi,500.2,352,0,735.05
2026-02-18 05:32:06,Products,3G,8719.5,868,185.7,743.82
2026-02-18 05:32:15,Products,3G,8747.3,872,179.8,743.82
2026-02-18 05:32:18,Homepage,4G,2040.4,576,40.5,752.87
2026-02-18 05:32:19,Homepage,WiFi,516.3,340,8.1,752.86
2026-02-18 05:32:20,About,WiFi,491.4,360,0,735.06
2026-02-18 05:32:22,Products,4G,1941.9,504,49.8,743.82
2026-02-18 05:32:25,Homepage,4G,1930.5,512,42.6,752.87
2026-02-18 05:32:28,Homepage,4G,1932.1,492,41.6,752.87
2026-02-18 05:32:37,About,3G,8555.8,860,0,735.05
2026-02-18 05:32:46,Homepage,3G,8724.8,776,167.5,752.87
2026-02-18 05:32:49,Products,4G,2016.7,564,42.4,743.83
2026-02-18 05:32:58,Products,3G,8783.6,904,192.9,743.82
2026-02-18 05:33:01,About,4G,1939.4,532,0,735.05
2026-02-18 05:33:03,Products,4G,1936.3,512,46.9,743.83
2026-02-18 05:33:06,Homepage,4G,1998.8,540,50.4,752.87
2026-02-18 05:33:08,Homepage,4G,1941.2,492,42.3,752.86
2026-02-18 05:33:11,Homepage,4G,2014.4,560,43.1,752.87
2026-02-18 05:33:20,Homepage,3G,8750.6,808,170.9,752.86
2026-02-18 05:33:30,Products,3G,8692.6,832,170.7,743.83
2026-02-18 05:33:39,Homepage,3G,8765.8,832,195.4,752.86
2026-02-18 05:33:48,About,3G,8618.4,888,0,735.06
2026-02-18 05:33:51,Products,4G,2141.9,676,42.8,743.83
2026-02-18 05:34:00,About,3G,8592.1,844,0,735.05
2026-02-18 05:34:09,About,3G,8627,892,0,735.06
2026-02-18 05:34:10,Homepage,WiFi,439.5,312,6.9,752.86
2026-02-18 05:34:20,Products,3G,8737.6,872,155.1,743.82
2026-02-18 05:34:22,About,4G,1950,528,0,735.05
2026-02-18 05:34:25,About,4G,2051.4,644,0,735.05
2026-02-18 05:34:34,Products,3G,8710,856,179.1,743.82
2026-02-18 05:34:37,Homepage,4G,1918.2,476,40.2,752.86
2026-02-18 05:34:38,About,WiFi,537.6,388,0,735.06
2026-02-18 05:34:47,Products,3G,8713.4,824,186.3,743.83
2026-02-18 05:34:48,Products,WiFi,520.1,392,6.8,743.83
2026-02-18 05:34:51,Products,4G,2001.2,568,49.6,743.83
2026-02-18 05:34:53,About,4G,1938.5,536,0,735.04
2026-02-18 05:34:54,Homepage,WiFi,453.5,328,7.7,752.86
2026-02-18 05:35:04,About,3G,8617.9,872,0,735.06
2026-02-18 05:35:13,Homepage,3G,8732.2,796,191.3,752.85
2026-02-18 05:35:22,Products,3G,8803.7,916,179.7,743.83
2026-02-18 05:35:23,Homepage,WiFi,447.6,300,7.9,752.87
2026-02-18 05:35:25,Homepage,WiFi,441.3,304,33.4,752.86
2026-02-18 05:35:26,About,WiFi,569.3,400,0,735.06
2026-02-18 05:35:35,Products,3G,8650.7,816,186.2,743.84
2026-02-18 05:35:36,About,WiFi,540,364,0,735.07
2026-02-18 05:35:39,Products,4G,1922.2,484,44.4,743.82
2026-02-18 05:35:40,About,WiFi,528.9,340,0,735.06
2026-02-18 05:35:49,Homepage,3G,8743.8,820,177.8,752.87
2026-02-18 05:35:52,Products,4G,2007.8,572,41.1,743.82
2026-02-18 05:35:53,Homepage,WiFi,534.5,396,6.7,752.86
2026-02-18 05:35:54,Homepage,WiFi,508.2,352,7.1,752.87
2026-02-18 05:36:03,About,3G,8621.7,860,0,735.05
2026-02-18 05:36:13,Products,3G,8736,872,178,743.83
2026-02-18 05:36:15,Products,4G,1983.5,520,48.4,743.82
2026-02-18 05:36:16,Homepage,WiFi,491.7,344,7.6,752.88
2026-02-18 05:36:17,About,WiFi,525.4,376,0,735.06
2026-02-18 05:36:20,About,4G,2028.7,580,0,735.05
2026-02-18 05:36:21,About,WiFi,491.4,360,0,735.06
2026-02-18 05:36:30,Homepage,3G,8756.8,848,196.3,752.87
2026-02-18 05:36:32,Products,WiFi,520,396,6.3,743.83
2026-02-18 05:36:34,About,4G,1969.7,544,0,735.06
2026-02-18 05:36:43,Products,3G,8714.4,820,180.6,743.82
2026-02-18 05:36:53,Products,3G,8719.2,892,175.8,743.83
2026-02-18 05:37:02,Homepage,3G,8871.7,928,196.9,752.87
2026-02-18 05:37:05,Products,4G,2037.4,584,42.9,743.82
2026-02-18 05:37:07,Products,4G,1974,552,43.8,743.83
2026-02-18 05:37:10,Homepage,4G,1923.9,476,50.3,752.87
2026-02-18 05:37:11,About,WiFi,563.9,444,0,735.06
2026-02-18 05:37:12,Homepage,WiFi,455.2,328,7.6,752.86
2026-02-18 05:37:13,Products,WiFi,478.5,364,7,743.83
2026-02-18 05:37:14,About,WiFi,502.8,356,0,735.06
2026-02-18 05:37:17,Products,4G,2090.4,636,50.4,743.82
2026-02-18 05:37:20,Products,4G,1988.3,536,44.7,743.81
2026-02-18 05:37:21,About,WiFi,493.3,352,0,735.06
2026-02-18 05:37:22,Products,WiFi,548,372,7.9,743.83
2026-02-18 05:37:23,Products,WiFi,642.4,488,8.4,743.83
2026-02-18 05:37:33,Products,3G,8731.5,852,181.4,743.83
2026-02-18 05:37:42,About,3G,8589.5,828,0,735.05
2026-02-18 05:37:43,Products,WiFi,539.4,340,7.7,743.82
2026-02-18 05:37:44,Homepage,WiFi,580.6,452,8.8,752.85
2026-02-18 05:37:53,About,3G,8637.5,908,0,735.05
2026-02-18 05:37:56,Products,4G,1956.6,504,51.7,743.81
2026-02-18 05:38:05,About,3G,8574.7,864,0,735.06
2026-02-18 05:38:14,Products,3G,8739.4,840,179.7,743.83
2026-02-18 05:38:24,About,3G,8629,896,0,735.06
2026-02-18 05:38:26,Products,4G,1913.6,464,42.5,743.83
2026-02-18 05:38:29,About,4G,1931.8,524,0,735.05
2026-02-18 05:38:38,About,3G,8618.1,860,0,735.07
2026-02-18 05:38:47,Products,3G,8677.8,848,174.6,743.83
2026-02-18 05:38:57,Products,3G,8782.8,904,192.2,743.82
2026-02-18 05:38:58,About,WiFi,512.7,352,0,735.06
2026-02-18 05:38:59,Homepage,WiFi,529.9,388,7,752.86
2026-02-18 05:39:01,Homepage,4G,1969.4,516,42,752.87
2026-02-18 05:39:11,About,3G,8599.7,852,0,735.05
2026-02-18 05:39:20,Homepage,3G,8746.4,796,187.8,752.86
2026-02-18 05:39:23,Products,4G,1972.2,520,44.2,743.82
2026-02-18 05:39:25,Products,4G,1968.5,536,40.4,743.81
2026-02-18 05:39:28,Products,4G,1995.1,536,37,743.82
2026-02-18 05:39:30,Products,4G,2063.2,620,43.8,743.82
2026-02-18 05:39:33,Products,4G,1969.7,504,50.9,743.82
2026-02-18 05:39:36,Homepage,4G,1939.4,492,40.9,752.86
2026-02-18 05:39:38,Products,4G,1962.1,520,42.3,743.82
2026-02-18 05:39:48,Homepage,3G,8783.5,808,174.7,752.87
2026-02-18 05:39:50,Homepage,4G,1916.4,468,41.2,752.87
2026-02-18 05:39:53,About,4G,1987.8,556,0,735.06
2026-02-18 05:40:02,Homepage,3G,8718.3,792,170.2,752.86
2026-02-18 05:40:05,Homepage,4G,1943.9,500,39.5,752.87
2026-02-18 05:40:07,Products,4G,1936.6,504,42.6,743.83
2026-02-18 05:40:10,Products,4G,1958,540,44,743.83
2026-02-18 05:40:12,Products,4G,1940.6,508,46.7,743.83
2026-02-18 05:40:15,Products,4G,1960.2,516,51.9,743.83
2026-02-18 05:40:24,Products,3G,8731.3,836,180.8,743.82
2026-02-18 05:40:25,Products,WiFi,561.5,436,7,743.83
2026-02-18 05:40:26,Homepage,WiFi,467.5,312,8.3,752.86
2026-02-18 05:40:29,Homepage,4G,1928.2,476,42.6,752.88
2026-02-18 05:40:38,Homepage,3G,8747.1,792,192.5,752.87
2026-02-18 05:40:48,About,3G,8656.7,932,0,735.06
2026-02-18 05:40:50,About,4G,1959.9,540,0,735.05
2026-02-18 05:40:53,Products,4G,1969,536,43.9,743.83
2026-02-18 05:41:02,Homepage,3G,8725.7,812,183,752.87
2026-02-18 05:41:11,Products,3G,8725.5,852,181,743.83
2026-02-18 05:41:21,Products,3G,8706.2,864,173.4,743.83
2026-02-18 05:41:23,About,4G,1915.3,508,0,735.06
2026-02-18 05:41:24,Products,WiFi,477,332,6.6,743.82
2026-02-18 05:41:27,Homepage,4G,1969.5,520,40.4,752.88
2026-02-18 05:41:36,About,3G,8627.1,872,0,735.06
2026-02-18 05:41:45,About,3G,8553.8,832,0,735.06
2026-02-18 05:41:46,Homepage,WiFi,454.4,324,8,752.86
2026-02-18 05:41:56,Homepage,3G,8754.2,828,199.4,752.85
2026-02-18 05:42:05,Homepage,3G,8744.7,812,200.1,752.87
2026-02-18 05:42:14,Homepage,3G,8761.8,808,191.2,752.86
2026-02-18 05:42:17,About,4G,1975.7,560,0,735.06
2026-02-18 05:42:19,Products,4G,1967.9,516,42.2,743.83
2026-02-18 05:42:29,Homepage,3G,8746,792,181.5,752.86
2026-02-18 05:42:30,Homepage,WiFi,537.1,388,8.6,752.87
2026-02-18 05:42:31,Products,WiFi,517.1,392,6.5,743.82
2026-02-18 05:42:32,About,WiFi,485.5,368,0,735.05
2026-02-18 05:42:35,Homepage,4G,1941.8,476,36.9,752.87
2026-02-18 05:42:36,About,WiFi,576.9,420,0,735.05
2026-02-18 05:42:45,Homepage,3G,8747.4,804,193.9,752.84
2026-02-18 05:42:48,Products,4G,2012,560,41.3,743.83
2026-02-18 05:42:50,Homepage,4G,1928.8,480,50.2,752.87
2026-02-18 05:42:53,Homepage,4G,1936.8,476,41.3,752.86
2026-02-18 05:43:02,Homepage,3G,8755.4,824,165.5,752.86
2026-02-18 05:43:03,Products,WiFi,494.8,364,8.6,743.83
2026-02-18 05:43:13,Homepage,3G,8752.1,808,195.1,752.87
2026-02-18 05:43:22,Homepage,3G,8736.6,824,188.7,752.86
2026-02-18 05:43:25,Homepage,4G,1954.9,512,51.1,752.87
2026-02-18 05:43:27,Homepage,4G,1934.3,476,45.7,752.87
2026-02-18 05:43:30,Products,4G,1956.6,504,39.8,743.83
2026-02-18 05:43:39,About,3G,8603.2,876,0,735.05
2026-02-18 05:43:42,Products,4G,1955.9,508,38.9,743.82
2026-02-18 05:43:43,Homepage,WiFi,443.7,316,7.1,752.86
2026-02-18 05:43:52,Homepage,3G,8706.2,816,171.2,752.86
2026-02-18 05:43:53,About,WiFi,471.7,352,0,735.06
2026-02-18 05:43:56,Homepage,4G,1960.9,532,43.6,752.87
2026-02-18 05:43:57,Homepage,WiFi,444,320,9.4,752.87
2026-02-18 05:43:59,Products,4G,1953.3,500,38.1,743.83
2026-02-18 05:44:02,Products,4G,1937,504,37.5,743.83
2026-02-18 05:44:03,About,WiFi,553.6,428,0,735.06
2026-02-18 05:44:06,Homepage,4G,1933.8,492,43.6,752.86
2026-02-18 05:44:15,Homepage,3G,8762.4,808,180.9,752.87
2026-02-18 05:44:24,Products,3G,8739.4,908,193.1,743.83
2026-02-18 05:44:27,About,4G,1966.1,560,0,735.06
2026-02-18 05:44:29,About,4G,1939.3,532,0,735.05
2026-02-18 05:44:32,Homepage,4G,1890.1,408,54.6,752.86
2026-02-18 05:44:33,About,WiFi,493,356,0,735.05
2026-02-18 05:44:42,About,3G,8607.9,840,0,735.05
2026-02-18 05:44:43,Products,WiFi,472.8,344,7.7,743.83
2026-02-18 05:44:44,About,WiFi,464.7,348,0,735.06
2026-02-18 05:44:54,About,3G,8602,860,0,735.06
2026-02-18 05:44:55,Products,WiFi,495.4,368,7.4,743.79
2026-02-18 05:44:57,Homepage,4G,2053.6,608,41.9,752.87
2026-02-18 05:45:00,About,4G,1991.3,560,0,735.05
2026-02-18 05:45:09,Products,3G,8716.1,836,179.4,743.82
2026-02-18 05:45:10,Homepage,WiFi,454.3,340,7.3,752.87
2026-02-18 05:45:20,Homepage,3G,8822.7,876,192.9,752.87
2026-02-18 05:45:22,Products,4G,1971.2,520,40.8,743.83
2026-02-18 05:45:24,Products,WiFi,588.3,364,13.7,743.83
2026-02-18 05:45:25,About,WiFi,531.9,416,0,735.06
2026-02-18 05:45:34,Homepage,3G,8749.6,804,179.3,752.86
2026-02-18 05:45:37,Homepage,4G,1958,492,43.7,752.86
2026-02-18 05:45:39,Homepage,4G,1937,492,49.5,752.86
2026-02-18 05:45:40,Homepage,WiFi,437.7,320,6.7,752.87
2026-02-18 05:45:49,About,3G,8632.6,924,0,735.04
2026-02-18 05:45:52,Products,4G,1941.2,512,44.4,743.83
2026-02-18 05:45:53,Homepage,WiFi,637.9,464,8.6,752.87
2026-02-18 05:45:56,About,4G,1964.1,560,0,735.05
2026-02-18 05:45:57,Homepage,WiFi,444.9,320,8.1,752.87
2026-02-18 05:45:58,Products,WiFi,488.2,340,6.6,743.83
2026-02-18 05:46:01,About,4G,2016.6,612,0,735.06
2026-02-18 05:46:03,About,4G,1988.3,560,0,735.06
2026-02-18 05:46:04,Products,WiFi,490.1,336,9,743.82
2026-02-18 05:46:05,Products,WiFi,499.6,348,6.3,743.82
2026-02-18 05:46:07,About,WiFi,560.5,436,0,735.06
2026-02-18 05:46:16,Products,3G,8805.6,932,178.1,743.82
2026-02-18 05:46:25,Products,3G,8703.9,852,195.9,743.83
2026-02-18 05:46:34,About,3G,8607.8,892,0,735.06
2026-02-18 05:46:36,About,WiFi,526.6,404,0,735.06
2026-02-18 05:46:38,Homepage,4G,1937.8,476,47.1,752.86
2026-02-18 05:46:47,About,3G,8603.9,860,0,735.05
2026-02-18 05:46:49,About,WiFi,657.4,516,0,735.05
2026-02-18 05:46:58,About,3G,8628.9,884,0,735.06
2026-02-18 05:47:07,Products,3G,8705.4,836,191.1,743.83
2026-02-18 05:47:16,Homepage,3G,8765.3,808,195.2,752.87
2026-02-18 05:47:26,Products,3G,8711.4,824,179,743.82
2026-02-18 05:47:27,Products,WiFi,558.1,360,7.2,743.83
2026-02-18 05:47:36,Products,3G,8729.1,820,195.7,743.82
2026-02-18 05:47:37,About,WiFi,478.7,348,0,735.06
2026-02-18 05:47:38,About,WiFi,489,364,0,735.05
2026-02-18 05:47:41,Products,4G,1974.4,536,40.9,743.82
2026-02-18 05:47:44,Products,4G,1957.1,524,50.4,743.82
2026-02-18 05:47:46,Homepage,4G,1918.7,476,44.3,752.86
2026-02-18 05:47:47,About,WiFi,528.1,384,0,735.06
2026-02-18 05:47:50,Products,4G,1964.5,512,43.5,743.83
2026-02-18 05:47:53,Homepage,4G,1887,440,46.7,752.87
2026-02-18 05:48:02,Products,3G,8748.2,900,179.1,743.82
